uuid,brand,brand_slug,name,address,province,city,district,lat,lng,store_location_type,match_method,match_confidence,match_score,candidate_malls,top1_mall_id,top1_distance_m
f8addf84-11f0-45dd-8344-e8bbbee40472,Kenzo,kenzo,KENZO Beijing China World,"Shop L213, Level Two, China World Shopping Mall, No.1 Jian Guo Men Wai Avenue, Chao Yang District, 100004, BEIJING",北京市,BEIJING,朝阳区,39.916584,116.471548,mall_store_no_match,no_candidate_but_has_hint,,,"[{""mall_id"": ""MALL_00335"", ""mall_name"": ""\u5317\u4eac skp"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 662.7, ""city_matched"": false}, {""mall_id"": ""MALL_00115"", ""mall_name"": ""\u534e\u8d38\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 1149.9, ""city_matched"": false}, {""mall_id"": ""MALL_00100"", ""mall_name"": ""\u56fd\u8d38\u5546\u57ce"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 1222.8, ""city_matched"": false}, {""mall_id"": ""MALL_00857"", ""mall_name"": ""\u4e16\u8d38\u5929\u9636"", ""mall_city"": ""\u5317\u4eac"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 1665.7, ""city_matched"": false}, {""mall_id"": ""MALL_00363"", ""mall_name"": ""\u5317\u4eac\u4fa8\u798f\u82b3\u8349\u5730\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 1965.5, ""city_matched"": false}]",MALL_00335,662.7
f28b9855-345c-453b-9b23-42d78effe8c4,Kenzo,kenzo,KENZO Xian - Sasseur Outlet Pop Up,"Xi'an District, Shaanxi Province, China, 710024, Xi'an",陕西省,Xi'an,灞桥区,34.349181,109.057105,mall_store_no_match,no_candidate_but_has_hint,,,"[{""mall_id"": ""MALL_00256"", ""mall_name"": ""\u897f\u5b89\u534e\u9633\u57ce\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u897f\u5b89\u5e02"", ""mall_province"": ""\u9655\u897f\u7701"", ""distance_m"": 7852.0, ""city_matched"": false}, {""mall_id"": ""MALL_00632"", ""mall_name"": ""\u897f\u5b89\u9f99\u6e56\u957f\u4e50\u5929\u8857"", ""mall_city"": ""\u897f\u5b89\u5e02"", ""mall_province"": ""\u9655\u897f\u7701"", ""distance_m"": 8449.6, ""city_matched"": false}, {""mall_id"": ""MALL_00163"", ""mall_name"": ""\u4e07\u8fbe\u5e7f\u573a(\u897f\u5b89\u5927\u660e\u5bab\u5e97)"", ""mall_city"": ""\u897f\u5b89\u5e02"", ""mall_province"": ""\u9655\u897f\u7701"", ""distance_m"": 8606.4, ""city_matched"": false}, {""mall_id"": ""MALL_00359"", ""mall_name"": ""\u9f99\u6e56\u897f\u5b89\u9999\u918d\u5929\u8857"", ""mall_city"": ""\u897f\u5b89\u5e02"", ""mall_province"": ""\u9655\u897f\u7701"", ""distance_m"": 9813.4, ""city_matched"": false}, {""mall_id"": ""MALL_00453"", ""mall_name"": ""\u897f\u5b89\u5927\u878d\u57ce"", ""mall_city"": ""\u897f\u5b89\u5e02"", ""mall_province"": ""\u9655\u897f\u7701"", ""distance_m"": 10023.3, ""city_matched"": false}]",MALL_00256,7852.0
3faec8ac-6f7f-4c10-be75-615b7854d2da,Kenzo,kenzo,KENZO成都时代奥莱,"东升街道双楠大道中段633号成都时代奥特莱斯1层, S-1192A号铺KENZO, 610200, 成都",四川省,成都,双流区,30.573262,103.918985,mall_store_no_match,no_candidate_but_has_hint,,,"[{""mall_id"": ""MALL_00754"", ""mall_name"": ""\u4f0a\u85e4\u6d0b\u534e\u5802(\u53cc\u6960\u5e97)"", ""mall_city"": ""\u6210\u90fd"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 12698.2, ""city_matched"": true}, {""mall_id"": ""MALL_00749"", ""mall_name"": ""\u73af\u7403\u4e2d\u5fc3"", ""mall_city"": ""\u6210\u90fd"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 13835.4, ""city_matched"": true}, {""mall_id"": ""MALL_00750"", ""mall_name"": ""\u7fa4\u5149\u5e7f\u573a"", ""mall_city"": ""\u6210\u90fd"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 17568.6, ""city_matched"": true}, {""mall_id"": ""MALL_00753"", ""mall_name"": ""\u6210\u90fd\u91d1\u725b\u4e07\u8fbe\u5e7f\u573a"", ""mall_city"": ""\u6210\u90fd"", ""mall_province"": ""\u56db\u5ddd\u7701"", ""distance_m"": 19519.5, ""city_matched"": true}, {""mall_id"": ""MALL_00755"", ""mall_name"": ""\u9f99\u6e56\u00b7\u5317\u57ce\u5929\u8857\u8d2d\u7269\u5e7f\u573a\u5357\u9986"", ""mall_city"": ""\u6210\u90fd"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 20500.6, ""city_matched"": true}]",MALL_00754,12698.2
e018de14-2369-4b34-a20b-06623b0908b4,Kenzo,kenzo,KENZO西安中大,"高新路72号中大国际商业中心F1层 L-121 KENZO专柜, 300042, 西安",陕西省,西安,雁塔区,34.225373,108.90843,mall_store_no_match,no_candidate_but_has_hint,,,"[{""mall_id"": ""MALL_00849"", ""mall_name"": ""MOMOPARK\u827a\u672f\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u897f\u5b89"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 2310.6, ""city_matched"": true}, {""mall_id"": ""MALL_00850"", ""mall_name"": ""\u897f\u5b89\u897f\u54b8\u543e\u60a6\u5e7f\u573a"", ""mall_city"": ""\u897f\u5b89"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 8424.1, ""city_matched"": true}]",MALL_00849,2310.6
0765adb1-c8fa-4358-baf3-1f8fac863e5f,Tory Burch,tory-burch,Beijing Badaling Outlet,"Chenzhuang Village Unit 122 Badaling Outlets,Beijing Badaling Outlet",Beijing,Changping District,昌平区,40.221904,116.237286,mall_store_no_match,no_candidate_but_has_hint,,,"[{""mall_id"": ""MALL_00661"", ""mall_name"": ""\u60a6\u835f"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 1100.1, ""city_matched"": false}, {""mall_id"": ""MALL_00535"", ""mall_name"": ""\u5317\u4eac\u8d85\u6781\u5408\u751f\u6c47"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 14614.1, ""city_matched"": false}, {""mall_id"": ""MALL_00521"", ""mall_name"": ""\u897f\u5317\u65fa\u4e07\u8c61\u6c47"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 19318.0, ""city_matched"": false}, {""mall_id"": ""MALL_00743"", ""mall_name"": ""\u897f\u4e09\u65d7\u4e07\u8c61\u6c47"", ""mall_city"": ""\u5317\u4eac"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 20905.4, ""city_matched"": false}, {""mall_id"": ""MALL_00247"", ""mall_name"": ""\u5317\u4eac\u6e05\u6cb3\u4e07\u8c61\u6c47\u897f\u533a"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 22808.1, ""city_matched"": false}]",MALL_00661,1100.1
4e46a180-d00d-4908-924c-9e639df41824,Michael Kors,michael-kors,Dlf Emporio  Mall,"4 Nelson Mandela Road, Vasant Kunj, New Delhi, Delhi, 110070, India",Delhi,New Delhi,札达县,28.539905,77.159264,mall_store_no_match,,,,"[{""mall_id"": ""MALL_00252"", ""mall_name"": ""\u5580\u4ec0\u4e07\u8fbe\u5e7f\u573a"", ""mall_city"": ""\u5580\u4ec0\u5730\u533a"", ""mall_province"": ""\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"", ""distance_m"": 1217372.6, ""city_matched"": false}, {""mall_id"": ""MALL_00792"", ""mall_name"": ""\u62c9\u8428\u738b\u5e9c\u4e95\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u62c9\u8428"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 1357343.2, ""city_matched"": false}, {""mall_id"": ""MALL_00027"", ""mall_name"": ""\u62c9\u8428\u67f3\u68a7\u4e07\u8fbe\u5e7f\u573a"", ""mall_city"": ""\u62c9\u8428\u5e02"", ""mall_province"": ""\u897f\u85cf\u81ea\u6cbb\u533a"", ""distance_m"": 1359564.3, ""city_matched"": false}, {""mall_id"": ""MALL_00235"", ""mall_name"": ""\u62c9\u8428\u57ce\u5173\u4e07\u8fbe\u5e7f\u573a"", ""mall_city"": ""\u62c9\u8428\u5e02"", ""mall_province"": ""\u897f\u85cf\u81ea\u6cbb\u533a"", ""distance_m"": 1367215.8, ""city_matched"": false}, {""mall_id"": ""MALL_00529"", ""mall_name"": ""\u592a\u767e\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u963f\u514b\u82cf\u5730\u533a"", ""mall_province"": ""\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"", ""distance_m"": 1432769.0, ""city_matched"": false}]",MALL_00252,1217372.6
8515e572-8669-440e-91f5-e594f51f1f90,Michael Kors,michael-kors,Essentai Mall,"77/8 Al-Farabi Ave, Almaty, Almaty, Almaty, 050040, Kazakhstan",Almaty,Almaty,阿合奇县,43.219614,76.930619,mall_store_no_match,,,,"[{""mall_id"": ""MALL_00529"", ""mall_name"": ""\u592a\u767e\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u963f\u514b\u82cf\u5730\u533a"", ""mall_province"": ""\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"", ""distance_m"": 356406.2, ""city_matched"": false}, {""mall_id"": ""MALL_00598"", ""mall_name"": ""\u65b0\u8302\u4e1a\u56fd\u9645\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u4f0a\u7281\u54c8\u8428\u514b\u81ea\u6cbb\u5dde"", ""mall_province"": ""\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"", ""distance_m"": 358800.9, ""city_matched"": false}, {""mall_id"": ""MALL_00252"", ""mall_name"": ""\u5580\u4ec0\u4e07\u8fbe\u5e7f\u573a"", ""mall_city"": ""\u5580\u4ec0\u5730\u533a"", ""mall_province"": ""\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"", ""distance_m"": 426051.0, ""city_matched"": false}, {""mall_id"": ""MALL_00356"", ""mall_name"": ""\u4e07\u8fbe\u5e7f\u573a\u4e4c\u9c81\u6728\u9f50\u7ecf\u5f00\u533a\u5e97"", ""mall_city"": ""\u4e4c\u9c81\u6728\u9f50\u5e02"", ""mall_province"": ""\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"", ""distance_m"": 855712.1, ""city_matched"": false}, {""mall_id"": ""MALL_00179"", ""mall_name"": ""\u6c47\u5609\u65f6\u4ee3\u5e7f\u573a(\u5317\u4eac\u8def\u5e97)"", ""mall_city"": ""\u4e4c\u9c81\u6728\u9f50\u5e02"", ""mall_province"": ""\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"", ""distance_m"": 858910.2, ""city_matched"": false}]",MALL_00529,356406.2
a99bd764-8b86-4edb-a808-ec8d6a92f78c,Coach,coach,北京SKP DT51,北京市朝阳区北苑路98号院1号楼2楼A2006,北京市,北京市,东城区,40.017948,116.419169,mall_store_no_match,,,,"[{""mall_id"": ""MALL_00134"", ""mall_name"": ""\u51ef\u5fb7MALL(\u671b\u4eac\u5e97)"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 5037.2, ""city_matched"": true}, {""mall_id"": ""MALL_00536"", ""mall_name"": ""\u5317\u4eac 798 \u521b\u610f\u56ed"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 7421.0, ""city_matched"": true}, {""mall_id"": ""MALL_00247"", ""mall_name"": ""\u5317\u4eac\u6e05\u6cb3\u4e07\u8c61\u6c47\u897f\u533a"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 7487.8, ""city_matched"": true}, {""mall_id"": ""MALL_00892"", ""mall_name"": ""\u7cbe\u529f\u773c\u955c(\u4e2d\u5173\u6751\u5e97)"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 8665.2, ""city_matched"": true}, {""mall_id"": ""MALL_00534"", ""mall_name"": ""\u4e09\u91cc\u5c6f\u592a\u53e4\u91cc"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 9702.5, ""city_matched"": true}]",MALL_00134,5037.2
517b2db3-0d99-4660-a30e-a32a30ddf2aa,Coach,coach,北京湾里王府井奥特莱斯,北京市通州区颐瑞东路66号院1号楼湾里王府井，店铺号：1-1012A,北京市,北京市,通州区,39.869477,116.687231,mall_store_no_match,no_candidate_but_has_hint,,,"[{""mall_id"": ""MALL_00404"", ""mall_name"": ""\u4e07\u8fbe\u5e7f\u573a(\u901a\u5dde\u5e97)"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 5641.1, ""city_matched"": true}, {""mall_id"": ""MALL_00133"", ""mall_name"": ""\u957f\u6979\u5929\u8857\u8d2d\u7269\u4e2d\u5fc3-\u4e1c\u533a"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 9555.6, ""city_matched"": true}, {""mall_id"": ""MALL_00270"", ""mall_name"": ""\u671d\u9633\u5927\u60a6\u57ce"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 15602.5, ""city_matched"": true}, {""mall_id"": ""MALL_00531"", ""mall_name"": ""\u5317\u4eac\u671d\u9633\u5408\u751f\u6c47"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 17882.4, ""city_matched"": true}, {""mall_id"": ""MALL_00115"", ""mall_name"": ""\u534e\u8d38\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 18150.9, ""city_matched"": true}]",MALL_00404,5641.1
2518058e-9ada-401d-9125-35f8243e68c6,Coach,coach,兰州杉杉奥特莱斯,甘肃省兰州市城关区北环东路888号,甘肃省,兰州市,城关区,36.112095,103.907522,mall_store_no_match,,,,"[{""mall_id"": ""MALL_00580"", ""mall_name"": ""\u4e07\u8fbe\u5e7f\u573a(\u5170\u5dde\u57ce\u5173\u5e97)"", ""mall_city"": ""\u5170\u5dde\u5e02"", ""mall_province"": ""\u7518\u8083\u7701"", ""distance_m"": 6721.0, ""city_matched"": true}, {""mall_id"": ""MALL_00381"", ""mall_name"": ""\u5170\u5dde\u4e07\u8c61\u57ce"", ""mall_city"": ""\u5170\u5dde\u5e02"", ""mall_province"": ""\u7518\u8083\u7701"", ""distance_m"": 8575.3, ""city_matched"": true}, {""mall_id"": ""MALL_00238"", ""mall_name"": ""\u5170\u5dde\u4e2d\u5fc3"", ""mall_city"": ""\u5170\u5dde\u5e02"", ""mall_province"": ""\u7518\u8083\u7701"", ""distance_m"": 12855.2, ""city_matched"": true}, {""mall_id"": ""MALL_00478"", ""mall_name"": ""\u5170\u5dde\u4e07\u8fbe\u8302"", ""mall_city"": ""\u5170\u5dde\u5e02"", ""mall_province"": ""\u7518\u8083\u7701"", ""distance_m"": 20479.1, ""city_matched"": true}]",MALL_00580,6721.0
7fa0a223-503b-4c03-a821-85b2c3c183f9,Coach,coach,广州天汇广场,广东省广州市天河区兴民路222号101房自编L108-109店铺,广东省,广州市,天河区,23.113212,113.337434,mall_store_no_match,no_candidate_but_has_hint,,,"[{""mall_id"": ""MALL_00783"", ""mall_name"": ""\u5e7f\u7ca4\u5929\u5730"", ""mall_city"": ""\u5e7f\u5dde\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 301.1, ""city_matched"": true}, {""mall_id"": ""MALL_00002"", ""mall_name"": ""\u5e7f\u5dde\u5929\u6c47\u5e7f\u573a"", ""mall_city"": ""\u5e7f\u5dde\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 642.6, ""city_matched"": true}, {""mall_id"": ""MALL_00376"", ""mall_name"": ""K11\u8d2d\u7269\u827a\u672f\u4e2d\u5fc3"", ""mall_city"": ""\u5e7f\u5dde\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 1262.9, ""city_matched"": true}, {""mall_id"": ""MALL_00116"", ""mall_name"": ""\u5929\u6cb3\u9886\u5c55\u5e7f\u573a"", ""mall_city"": ""\u5e7f\u5dde\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 1362.2, ""city_matched"": true}, {""mall_id"": ""MALL_00640"", ""mall_name"": ""\u5929\u6cb3\u767e\u8111\u6c47"", ""mall_city"": ""\u5e7f\u5dde\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 1428.7, ""city_matched"": true}]",MALL_00783,301.1
8cd57e2e-fea5-482d-9b6f-bb81f2bb4fb6,Coach,coach,深圳杉杉奥特莱斯,松岗街道沙浦社区艺展三路8号杉杉奥特莱斯广场 A137-A150,广东省,深圳市,长安镇,22.780553,113.841791,mall_store_no_match,,,,"[{""mall_id"": ""MALL_00049"", ""mall_name"": ""\u5149\u660e\u5927\u4edf\u91cc\u8d2d\u7269\u4e2d\u5fc3A\u533a"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 5411.2, ""city_matched"": true}, {""mall_id"": ""MALL_00148"", ""mall_name"": ""\u6000\u5fb7\u4e07\u8c61\u6c47"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 12837.6, ""city_matched"": true}, {""mall_id"": ""MALL_00045"", ""mall_name"": ""\u6df1\u5733\u5b9d\u5b89\u56fd\u9645\u673a\u573aT3"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 17556.8, ""city_matched"": true}, {""mall_id"": ""MALL_00758"", ""mall_name"": ""\u540e\u6d6a\u65b0\u5929\u5730"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 19433.0, ""city_matched"": true}, {""mall_id"": ""MALL_00276"", ""mall_name"": ""\u5b9d\u5b89\u5927\u4edf\u91cc"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 23642.1, ""city_matched"": true}]",MALL_00049,5411.2
5ff6c480-cbc0-4468-91e7-9eb71122fd95,Coach,coach,唐山振华,河北省唐山市路北区 新华西道45号路振华诚成购物中心一层,河北省,唐山市,路南区,39.627782,118.159417,mall_store_no_match,no_candidate_but_has_hint,,,"[{""mall_id"": ""MALL_00310"", ""mall_name"": ""\u7231\u7434\u6d77\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u5510\u5c71\u5e02"", ""mall_province"": ""\u6cb3\u5317\u7701"", ""distance_m"": 764.3, ""city_matched"": true}, {""mall_id"": ""MALL_00435"", ""mall_name"": ""\u5510\u5c71\u4e07\u8fbe\u5e7f\u573a"", ""mall_city"": ""\u5510\u5c71\u5e02"", ""mall_province"": ""\u6cb3\u5317\u7701"", ""distance_m"": 2349.8, ""city_matched"": true}, {""mall_id"": ""MALL_00644"", ""mall_name"": ""\u5510\u5c71\u6570\u7801\u5e7f\u573a\u7167\u6750"", ""mall_city"": ""\u5510\u5c71\u5e02"", ""mall_province"": ""\u6cb3\u5317\u7701"", ""distance_m"": 3483.8, ""city_matched"": true}]",MALL_00310,764.3
d851f2f6-a129-4612-9a35-27d77b3647b4,Coach,coach,株洲百货,湖南省株洲市芦淞区建设中路2号株洲百货一口Q1商铺,湖南省,株洲市,石峰区,27.853918,113.136869,mall_store_no_match,,,,"[{""mall_id"": ""MALL_00722"", ""mall_name"": ""\u738b\u5e9c\u00b7\u661fMall"", ""mall_city"": ""\u682a\u6d32\u5e02"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 2405.2, ""city_matched"": true}]",MALL_00722,2405.2
5fd6a0cd-2f42-4f11-8b6c-d649af1fb6a8,Coach,coach,南通万象城,江苏省南通市崇川区唐闸镇街道北大街111号1楼L112&113铺位,江苏省,南通市,崇川区,32.049468,120.863121,mall_store_no_match,no_candidate_but_has_hint,,,"[{""mall_id"": ""MALL_00051"", ""mall_name"": ""\u5357\u901a\u4e07\u8c61\u57ce"", ""mall_city"": ""\u5357\u901a\u5e02"", ""mall_province"": ""\u6c5f\u82cf\u7701"", ""distance_m"": 424.8, ""city_matched"": true}, {""mall_id"": ""MALL_00583"", ""mall_name"": ""\u5357\u901aCBD\u5927\u6709\u5883A\u5ea7"", ""mall_city"": ""\u5357\u901a\u5e02"", ""mall_province"": ""\u6c5f\u82cf\u7701"", ""distance_m"": 9401.7, ""city_matched"": true}]",MALL_00051,424.8
70771c3c-df74-410d-82a3-386493216756,Coach,coach,济南百联奥特莱斯,山东省济南市槐荫区美里路555号一层A117-118,山东省,济南市,槐荫区,36.716843,116.927228,mall_store_no_match,,,,"[{""mall_id"": ""MALL_00236"", ""mall_name"": ""\u9f99\u6e56\u6d4e\u5357\u5965\u4f53\u5929\u8857"", ""mall_city"": ""\u6d4e\u5357\u5e02"", ""mall_province"": ""\u5c71\u4e1c\u7701"", ""distance_m"": 7306.4, ""city_matched"": true}, {""mall_id"": ""MALL_00063"", ""mall_name"": ""\u548c\u8c10\u5e7f\u573a"", ""mall_city"": ""\u6d4e\u5357\u5e02"", ""mall_province"": ""\u5c71\u4e1c\u7701"", ""distance_m"": 8707.2, ""city_matched"": true}, {""mall_id"": ""MALL_00254"", ""mall_name"": ""\u6d4e\u5357\u6052\u9686\u5e7f\u573a"", ""mall_city"": ""\u6d4e\u5357\u5e02"", ""mall_province"": ""\u5c71\u4e1c\u7701"", ""distance_m"": 10429.8, ""city_matched"": true}, {""mall_id"": ""MALL_00341"", ""mall_name"": ""\u8d35\u548c\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u6d4e\u5357\u5e02"", ""mall_province"": ""\u5c71\u4e1c\u7701"", ""distance_m"": 10562.5, ""city_matched"": true}, {""mall_id"": ""MALL_00239"", ""mall_name"": ""\u8d35\u548c\u8d2d\u7269\u4e2d\u5fc3(\u9886\u79c0\u57ce\u5e97)"", ""mall_city"": ""\u6d4e\u5357\u5e02"", ""mall_province"": ""\u5c71\u4e1c\u7701"", ""distance_m"": 15303.4, ""city_matched"": true}]",MALL_00236,7306.4
dd5dbfbb-dc30-453b-bfc1-af0ad14a65d7,Coach,coach,上海协信星光广场店,上海市静安区汶水路上海协信星光广场1层NL131号店铺,上海市,上海市,虹口区,31.29579,121.463018,mall_store_no_match,no_candidate_but_has_hint,,,"[{""mall_id"": ""MALL_00003"", ""mall_name"": ""\u4e0a\u6d77\u4e45\u5149\u4e2d\u5fc3"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 2438.0, ""city_matched"": true}, {""mall_id"": ""MALL_00005"", ""mall_name"": ""\u4e07\u8fbe\u5e7f\u573a(\u4e0a\u6d77\u5b9d\u5c71\u5e97)"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 3456.7, ""city_matched"": true}, {""mall_id"": ""MALL_00586"", ""mall_name"": ""\u4e07\u8fbe\u5e7f\u573aC\u680b"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 4847.6, ""city_matched"": true}, {""mall_id"": ""MALL_00647"", ""mall_name"": ""Isnta360\u4e0a\u6d77\u73af\u9f99\u5546\u573a\u7167\u6750"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 4909.6, ""city_matched"": true}, {""mall_id"": ""MALL_00509"", ""mall_name"": ""\u745e\u8679\u65b0\u5929\u5730\u592a\u9633\u5bab"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 5105.4, ""city_matched"": true}]",MALL_00003,2438.0
67cd4628-4615-438c-8d68-4317f0482597,Coach,coach,上海奕欧来奥特莱斯,上海市浦东新区国际旅游度假区零售购物综合体J3单元,上海市,上海市,浦东新区,31.130439,121.639051,mall_store_no_match,,,,"[{""mall_id"": ""MALL_00137"", ""mall_name"": ""\u4e07\u8fbe\u5e7f\u573a(\u4e0a\u6d77\u5468\u6d66\u5e97)"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 6849.6, ""city_matched"": true}, {""mall_id"": ""MALL_00677"", ""mall_name"": ""\u957f\u6cf0\u5e7f\u573a"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 9098.4, ""city_matched"": true}, {""mall_id"": ""MALL_00196"", ""mall_name"": ""\u6d66\u4e1c\u5609\u91cc\u57ce"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 11485.4, ""city_matched"": true}, {""mall_id"": ""MALL_00545"", ""mall_name"": ""\u4e0a\u6d77\u6d66\u4e1c\u5609\u91cc\u57ce"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 13130.3, ""city_matched"": true}, {""mall_id"": ""MALL_00441"", ""mall_name"": ""\u4e16\u535a\u6e90"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 15119.1, ""city_matched"": true}]",MALL_00137,6849.6
